household_id,geo_lat,geo_lon,village_id,season,year,age,gender,education_level,land_holding_size,mobile_money_txn_count,agri_input_spend,previous_loan_default,credit_access_score,psychometric_resilience,credit_score_label,soil_ph,soil_texture,bulk_density,soc_percent,land_cover_type,ndvi,evi,lst_day,rainfall_mm,soc_class_label,model_partition,data_source,proxy_flag,explainability_tag,timestamp,satellite_id,region_code
HH_02170,26.43163598343049,79.83014112843951,VLG_011,Rabi,2023,46,M,Primary,3.16,8,526.42,1,0.475,0.65,Medium,6.09,Clayey,1.28,0.77,Agriculture,0.651,0.432,32.0,494.9,Low,train,synthetic,0,"age,txn_count",2022-04-01 10:00:00,Landsat-8,MH-NGP
HH_02171,23.348205740812027,83.86831539468959,VLG_081,Rabi,2022,61,M,Secondary,3.84,9,676.25,0,0.061,0.75,Medium,5.93,Clayey,1.36,1.29,Forest,0.712,0.136,24.5,594.2,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-01 11:00:00,MODIS,RJ-BHL
HH_02172,23.874407185879797,78.78347581682647,VLG_043,Zaid,2025,34,F,Primary,1.99,15,1560.89,0,0.423,0.55,Low,6.13,Sandy,1.45,1.49,Agriculture,0.37,0.697,38.4,682.1,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-01 12:00:00,Sentinel-2,RJ-BHL
HH_02173,27.27868629452893,82.49725746783544,VLG_065,Rabi,2022,26,F,Secondary,5.44,8,283.89,0,0.398,0.904,High,6.06,Loamy,1.22,0.79,Forest,0.513,0.497,31.3,343.4,Low,train,synthetic,0,"age,txn_count",2022-04-01 13:00:00,Landsat-8,RJ-BHL
HH_02174,24.135897785117574,75.96818730987219,VLG_001,Rabi,2022,23,M,Graduate+,1.78,12,1950.64,0,0.291,0.908,Low,6.55,Loamy,1.39,0.31,Barren,0.381,0.133,30.1,750.4,High,train,synthetic,1,"age,txn_count",2022-04-01 14:00:00,MODIS,MH-NGP
HH_02175,27.1852056262147,79.76056702151061,VLG_058,Rabi,2022,61,F,Primary,0.55,12,852.87,0,0.271,0.458,Low,6.1,Clayey,1.24,0.96,Agriculture,0.707,0.53,36.8,873.7,High,train,survey,0,"age,txn_count",2022-04-01 15:00:00,MODIS,RJ-BHL
HH_02176,24.39638044227205,84.91686140392736,VLG_016,Kharif,2024,37,M,None,0.49,7,680.32,0,0.284,0.833,Low,7.33,Loamy,1.29,0.58,Agriculture,0.557,0.465,31.4,420.1,High,train,synthetic,0,"age,txn_count",2022-04-01 16:00:00,MODIS,MP-GWL
HH_02177,26.21440955029354,82.70437802792337,VLG_009,Zaid,2024,27,M,Primary,1.62,12,878.25,0,0.26,0.698,Medium,6.11,Clayey,1.26,0.9,Barren,0.249,0.518,40.1,313.4,Medium,train,satellite,0,"ndvi,soc_percent",2022-04-01 17:00:00,Sentinel-2,MH-NGP
HH_02178,26.470752867549155,77.10528488440613,VLG_017,Zaid,2025,26,F,Graduate+,4.74,10,421.62,1,0.475,0.678,Low,6.59,Sandy,1.49,0.93,Forest,0.725,0.587,28.8,655.7,Medium,train,survey,0,"ndvi,soc_percent",2022-04-01 18:00:00,MODIS,UP-KNP
HH_02179,25.563273765725263,80.0144147369791,VLG_021,Rabi,2024,29,M,Primary,0.15,6,724.97,0,0.272,0.57,Medium,7.22,Clayey,1.36,0.85,Agriculture,0.753,0.523,30.1,695.9,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-01 19:00:00,Landsat-8,MH-NGP
HH_02180,24.526553383483655,77.33624763648567,VLG_082,Rabi,2022,50,M,Primary,1.85,15,1489.69,0,0.433,0.681,Low,6.34,Sandy,1.38,0.49,Agriculture,0.397,0.202,35.5,389.3,Low,test,satellite,0,"ndvi,soc_percent",2022-04-01 20:00:00,Sentinel-2,RJ-BHL
HH_02181,24.06322188185548,79.0956092726251,VLG_057,Kharif,2024,49,F,None,2.94,9,943.7,0,0.169,0.253,High,6.67,Clayey,1.23,0.37,Barren,0.639,0.26,44.2,519.3,Low,train,synthetic,1,"psychometric_resilience,agri_input_spend",2022-04-01 21:00:00,Landsat-8,RJ-BHL
HH_02182,23.16594677281213,82.80084023734965,VLG_052,Rabi,2024,51,M,None,0.25,10,2200.27,0,0.216,0.931,Medium,7.41,Loamy,1.35,0.47,Water,0.864,0.212,33.1,634.7,Medium,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-04-01 22:00:00,Landsat-8,RJ-BHL
HH_02183,24.51973200620362,82.71224815290404,VLG_000,Zaid,2022,36,F,Secondary,0.25,11,1706.42,0,0.254,0.575,High,6.69,Loamy,1.18,0.77,Agriculture,0.444,0.526,26.5,562.8,Medium,validation,satellite,0,"psychometric_resilience,agri_input_spend",2022-04-01 23:00:00,MODIS,BR-PTN
HH_02184,26.265813952656416,77.28100377902385,VLG_087,Zaid,2025,50,M,Primary,0.91,3,732.31,0,0.425,0.681,Medium,5.86,Loamy,1.05,1.23,Forest,0.809,0.341,20.8,727.8,Medium,train,synthetic,0,"age,txn_count",2022-04-02 00:00:00,MODIS,BR-PTN
HH_02185,27.691524092242414,84.2222331815486,VLG_060,Kharif,2024,33,M,Primary,0.64,11,1966.35,1,0.389,0.857,Medium,6.82,Sandy,1.26,0.71,Water,0.871,0.138,36.6,668.5,Medium,train,satellite,0,"ndvi,soc_percent",2022-04-02 01:00:00,MODIS,RJ-BHL
HH_02186,27.35602241131526,80.92568182764826,VLG_099,Kharif,2022,40,F,Primary,0.44,14,361.53,0,0.177,0.564,High,7.44,Clayey,1.44,1.13,Agriculture,0.542,0.392,28.6,465.7,Low,train,synthetic,0,"age,txn_count",2022-04-02 02:00:00,Landsat-8,BR-PTN
HH_02187,26.830323882676513,78.79924290962015,VLG_088,Zaid,2022,43,F,Graduate+,0.44,7,448.34,0,0.608,0.692,Low,6.17,Loamy,1.26,0.22,Agriculture,0.366,0.369,33.3,727.0,High,train,satellite,0,"age,txn_count",2022-04-02 03:00:00,MODIS,MH-NGP
HH_02188,26.942236716266493,80.01935580780861,VLG_099,Kharif,2022,62,M,None,0.28,14,667.43,0,0.245,0.729,Medium,7.18,Clayey,1.37,0.94,Agriculture,0.307,0.438,25.1,578.5,Low,train,synthetic,0,"age,txn_count",2022-04-02 04:00:00,MODIS,BR-PTN
HH_02189,26.324924517379976,81.05071253437744,VLG_030,Rabi,2023,61,F,Secondary,1.89,12,290.2,0,0.333,0.806,Low,6.8,Sandy,1.56,1.29,Agriculture,0.551,0.648,41.6,446.2,High,train,synthetic,0,"age,txn_count",2022-04-02 05:00:00,Landsat-8,BR-PTN
HH_02190,24.301434287830016,80.59890531845785,VLG_030,Rabi,2022,58,F,Primary,2.33,9,506.96,0,0.46,0.361,High,6.43,Sandy,1.29,0.53,Forest,0.831,0.585,24.1,525.9,Medium,validation,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-02 06:00:00,Sentinel-2,MH-NGP
HH_02191,27.53597515352915,79.86405035536178,VLG_065,Kharif,2024,54,F,Secondary,2.43,14,590.18,0,0.101,0.434,Medium,6.71,Clayey,1.48,0.75,Agriculture,0.659,0.555,21.5,689.2,Medium,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-02 07:00:00,MODIS,BR-PTN
HH_02192,26.353661559529172,80.049328040894,VLG_018,Zaid,2024,26,M,Graduate+,1.52,6,1466.4,1,0.32,0.528,Low,5.73,Clayey,1.09,0.84,Agriculture,0.74,0.224,35.9,394.7,Low,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-04-02 08:00:00,Landsat-8,RJ-BHL
HH_02193,25.8022031549022,76.76411910427886,VLG_052,Kharif,2022,47,F,Primary,6.11,8,2127.51,0,0.358,0.885,Low,6.1,Sandy,1.24,1.02,Agriculture,0.509,0.644,23.4,426.6,Medium,test,synthetic,1,"ndvi,soc_percent",2022-04-02 09:00:00,Landsat-8,MH-NGP
HH_02194,23.554947346067404,83.1273290430468,VLG_075,Zaid,2023,30,F,None,4.25,8,1512.76,0,0.139,0.47,High,6.55,Loamy,1.35,0.46,Agriculture,0.421,0.32,36.0,855.9,Medium,test,satellite,0,"psychometric_resilience,agri_input_spend",2022-04-02 10:00:00,Landsat-8,MP-GWL
HH_02195,25.235277719032126,80.41760319941015,VLG_073,Kharif,2023,59,F,None,6.32,19,1221.3,0,0.396,0.266,Low,6.55,Sandy,1.29,0.43,Agriculture,0.883,0.365,32.6,453.5,Medium,train,synthetic,0,"age,txn_count",2022-04-02 11:00:00,MODIS,UP-KNP
HH_02196,25.30179135600963,76.31079861704703,VLG_094,Kharif,2023,33,F,Secondary,0.98,5,439.02,0,0.417,0.14,Low,6.57,Loamy,1.36,1.01,Agriculture,0.346,0.12,21.3,791.8,Low,test,synthetic,0,"ndvi,soc_percent",2022-04-02 12:00:00,MODIS,UP-KNP
HH_02197,27.32281804761335,82.66157101582777,VLG_021,Kharif,2024,63,M,None,4.2,12,72.34,0,0.176,0.392,Medium,6.82,Clayey,1.2,0.96,Barren,0.855,0.491,38.5,386.5,High,test,synthetic,0,"age,txn_count",2022-04-02 13:00:00,MODIS,MP-GWL
HH_02198,25.73324110093894,84.32443978377351,VLG_022,Rabi,2023,19,F,None,2.88,10,436.3,0,0.507,0.811,High,7.0,Clayey,1.51,0.51,Agriculture,0.82,0.666,30.5,643.4,High,train,satellite,1,"psychometric_resilience,agri_input_spend",2022-04-02 14:00:00,MODIS,MP-GWL
HH_02199,24.902002744852048,84.47306899236962,VLG_086,Rabi,2025,48,F,None,0.83,8,279.34,0,0.278,0.166,Low,6.28,Sandy,1.45,0.99,Forest,0.283,0.255,29.4,747.5,Medium,train,synthetic,0,"ndvi,soc_percent",2022-04-02 15:00:00,MODIS,MH-NGP
HH_02200,27.884001642553297,78.69017732411173,VLG_014,Zaid,2025,60,F,Primary,0.23,4,1236.21,0,0.412,0.886,Medium,5.97,Loamy,1.37,0.76,Agriculture,0.405,0.232,33.2,431.7,Medium,validation,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-02 16:00:00,Sentinel-2,RJ-BHL
HH_02201,23.55360296663158,76.35516873560753,VLG_025,Kharif,2023,36,F,None,2.3,12,115.56,0,0.138,0.605,Low,6.57,Sandy,1.2,0.53,Agriculture,0.786,0.216,31.9,476.7,Low,test,synthetic,0,"age,txn_count",2022-04-02 17:00:00,MODIS,MH-NGP
HH_02202,25.11274214155972,80.18399626633065,VLG_002,Rabi,2025,28,F,Secondary,0.29,14,1788.35,0,0.254,0.163,Low,6.01,Loamy,1.3,0.55,Water,0.415,0.284,29.6,772.5,Low,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-04-02 18:00:00,Landsat-8,BR-PTN
HH_02203,23.210123375857027,76.1260922934922,VLG_086,Kharif,2022,31,M,Secondary,0.7,10,1135.17,0,0.342,0.532,Medium,6.26,Clayey,1.41,0.71,Forest,0.59,0.547,26.4,893.1,Medium,train,synthetic,1,"age,txn_count",2022-04-02 19:00:00,MODIS,MH-NGP
HH_02204,26.699520603834653,84.33987418512618,VLG_019,Zaid,2023,64,M,Primary,1.39,9,1467.75,0,0.562,0.397,Medium,7.2,Loamy,1.24,1.65,Agriculture,0.598,0.606,30.1,709.6,Low,train,synthetic,0,"age,txn_count",2022-04-02 20:00:00,Landsat-8,UP-KNP
HH_02205,27.59038276099575,76.83579627355147,VLG_039,Rabi,2023,42,F,Secondary,2.28,7,2660.48,0,0.031,0.217,Medium,5.87,Loamy,1.45,0.86,Agriculture,0.709,0.539,26.6,582.8,Medium,validation,synthetic,1,"age,txn_count",2022-04-02 21:00:00,Landsat-8,BR-PTN
HH_02206,24.40018664775245,77.52765859951164,VLG_038,Zaid,2023,24,F,Secondary,5.21,16,1458.42,0,0.367,0.515,Medium,6.55,Sandy,1.34,0.55,Forest,0.86,0.285,29.4,600.8,Medium,validation,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-02 22:00:00,Sentinel-2,MP-GWL
HH_02207,27.291708383995605,79.06636526884971,VLG_071,Rabi,2022,32,F,Secondary,1.8,9,190.8,0,0.272,0.217,Medium,6.83,Clayey,1.28,0.56,Agriculture,0.212,0.492,35.3,432.5,Medium,train,satellite,0,"ndvi,soc_percent",2022-04-02 23:00:00,MODIS,BR-PTN
HH_02208,24.46109115230949,78.83164468559126,VLG_017,Kharif,2022,47,F,Primary,2.23,7,793.35,0,0.176,0.933,Medium,6.01,Sandy,1.4,0.99,Agriculture,0.853,0.462,26.1,295.3,Medium,train,synthetic,1,"psychometric_resilience,agri_input_spend",2022-04-03 00:00:00,Landsat-8,MH-NGP
HH_02209,27.553850808219575,82.94662892397889,VLG_040,Zaid,2023,48,M,Primary,0.74,8,189.37,0,0.161,0.635,Low,6.72,Clayey,1.22,0.78,Agriculture,0.783,0.394,30.4,710.2,High,train,satellite,0,"age,txn_count",2022-04-03 01:00:00,Sentinel-2,MH-NGP
HH_02210,26.76980951798392,79.56316820550963,VLG_069,Rabi,2024,41,F,Secondary,2.32,7,218.43,0,0.292,0.77,Medium,7.35,Loamy,1.27,0.79,Forest,0.283,0.411,31.8,325.5,High,train,synthetic,0,"ndvi,soc_percent",2022-04-03 02:00:00,Landsat-8,MP-GWL
HH_02211,27.024533884207194,76.70768260003337,VLG_026,Rabi,2024,42,F,Secondary,1.15,8,587.59,0,0.453,0.632,High,6.38,Sandy,1.24,0.67,Agriculture,0.674,0.415,30.7,521.7,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-03 03:00:00,Sentinel-2,RJ-BHL
HH_02212,23.09003277800227,77.67209895486074,VLG_099,Kharif,2025,25,F,Primary,3.89,16,2164.0,1,0.258,0.84,High,6.88,Sandy,1.14,0.44,Forest,0.67,0.209,28.9,583.1,High,test,satellite,0,"ndvi,soc_percent",2022-04-03 04:00:00,Sentinel-2,MP-GWL
HH_02213,27.81405178537013,80.09113385187521,VLG_014,Zaid,2022,47,F,Primary,1.0,11,610.11,1,0.079,0.66,Medium,6.97,Loamy,1.09,0.83,Agriculture,0.394,0.657,33.4,475.6,Medium,train,synthetic,0,"ndvi,soc_percent",2022-04-03 05:00:00,Landsat-8,MP-GWL
HH_02214,26.633354960351618,76.47453917426135,VLG_036,Zaid,2025,53,M,None,1.26,5,219.1,0,0.559,0.488,Low,6.97,Sandy,1.21,1.42,Barren,0.74,0.502,36.1,706.6,Low,train,synthetic,1,"ndvi,soc_percent",2022-04-03 06:00:00,Landsat-8,MP-GWL
HH_02215,24.523755476930667,81.11655675646014,VLG_057,Zaid,2025,31,M,Primary,1.13,9,986.72,0,0.26,0.956,Low,7.14,Loamy,1.23,0.77,Agriculture,0.811,0.638,43.5,597.6,Medium,train,synthetic,0,"age,txn_count",2022-04-03 07:00:00,Sentinel-2,UP-KNP
HH_02216,27.146973324294237,80.65747306551145,VLG_004,Kharif,2023,46,M,Primary,3.33,11,1778.22,0,0.08,0.332,High,6.43,Loamy,1.37,0.77,Agriculture,0.373,0.284,35.7,531.6,Medium,train,satellite,0,"age,txn_count",2022-04-03 08:00:00,Sentinel-2,RJ-BHL
HH_02217,24.40760599207465,82.14702316382258,VLG_072,Rabi,2024,44,M,Primary,6.15,8,983.76,0,0.275,0.207,Low,7.64,Loamy,1.26,0.98,Agriculture,0.782,0.347,24.6,683.8,High,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-04-03 09:00:00,MODIS,BR-PTN
HH_02218,27.36376919783064,84.37704615379367,VLG_006,Rabi,2025,53,M,Primary,0.79,10,344.53,0,0.268,0.158,Low,6.73,Sandy,1.36,0.8,Agriculture,0.732,0.305,35.2,650.0,Medium,train,satellite,0,"age,txn_count",2022-04-03 10:00:00,Sentinel-2,MP-GWL
HH_02219,23.562901952059686,84.12254561101156,VLG_040,Zaid,2023,51,F,Secondary,1.29,9,1065.01,1,0.345,0.841,High,6.54,Sandy,1.14,0.54,Agriculture,0.254,0.61,27.2,725.5,Medium,train,survey,0,"ndvi,soc_percent",2022-04-03 11:00:00,MODIS,MP-GWL
HH_02220,26.51842988730398,84.46075618068832,VLG_083,Rabi,2022,38,M,None,2.45,14,213.26,0,0.301,0.839,Medium,6.4,Clayey,1.33,0.66,Water,0.68,0.453,32.7,536.4,Medium,train,synthetic,0,"age,txn_count",2022-04-03 12:00:00,MODIS,RJ-BHL
HH_02221,25.70349238322455,77.447155970237,VLG_009,Zaid,2025,55,F,Primary,4.51,11,532.4,0,0.544,0.934,Medium,6.85,Sandy,1.15,0.64,Barren,0.311,0.239,31.0,724.7,Medium,train,survey,0,"ndvi,soc_percent",2022-04-03 13:00:00,MODIS,MH-NGP
HH_02222,23.482672350977204,76.31565306639355,VLG_061,Kharif,2024,28,M,Primary,1.36,11,1122.28,0,0.233,0.734,Medium,6.63,Clayey,1.25,1.05,Agriculture,0.34,0.405,29.9,645.7,Low,test,synthetic,1,"psychometric_resilience,agri_input_spend",2022-04-03 14:00:00,Sentinel-2,RJ-BHL
HH_02223,24.209469141294196,78.02276700496448,VLG_025,Kharif,2022,50,M,Primary,0.23,12,457.32,0,0.704,0.503,Low,6.35,Loamy,1.4,0.61,Forest,0.279,0.432,36.4,706.0,Medium,train,synthetic,0,"age,txn_count",2022-04-03 15:00:00,Landsat-8,MH-NGP
HH_02224,23.062020181386576,83.95085172766315,VLG_067,Kharif,2023,32,F,Primary,0.92,12,371.02,1,0.138,0.356,High,6.33,Sandy,1.27,0.45,Agriculture,0.71,0.613,28.5,742.3,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-03 16:00:00,MODIS,RJ-BHL
HH_02225,25.34383982732253,84.72053474623488,VLG_023,Zaid,2022,29,M,Secondary,1.6,5,47.67,0,0.316,0.941,High,5.42,Loamy,1.19,1.14,Agriculture,0.857,0.259,40.5,713.7,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-03 17:00:00,MODIS,RJ-BHL
HH_02226,24.5063263038,83.59324951070477,VLG_077,Rabi,2025,41,F,None,1.08,13,438.52,0,0.297,0.532,High,6.37,Clayey,1.42,1.06,Barren,0.403,0.261,28.9,600.1,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-03 18:00:00,Sentinel-2,MH-NGP
HH_02227,25.991787421488795,76.10017721127544,VLG_040,Kharif,2022,54,M,Secondary,0.41,13,1134.94,0,0.252,0.803,Medium,6.99,Loamy,1.39,0.89,Forest,0.553,0.186,37.2,647.2,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-03 19:00:00,Sentinel-2,UP-KNP
HH_02228,24.486189038543085,84.47427998059793,VLG_064,Zaid,2022,28,M,Secondary,0.08,9,122.73,0,0.302,0.602,Low,6.92,Sandy,1.45,0.59,Barren,0.547,0.184,34.1,742.2,Medium,train,satellite,0,"age,txn_count",2022-04-03 20:00:00,MODIS,MH-NGP
HH_02229,24.499595557534924,79.23358027350785,VLG_016,Zaid,2022,36,F,Secondary,2.33,6,1170.45,0,0.445,0.743,Medium,6.34,Sandy,1.18,0.05,Agriculture,0.205,0.161,37.4,452.6,High,train,synthetic,0,"ndvi,soc_percent",2022-04-03 21:00:00,Landsat-8,UP-KNP
HH_02230,26.715965993658017,75.09310290762353,VLG_023,Kharif,2024,18,M,Secondary,9.85,10,1775.72,0,0.27,0.842,Medium,6.84,Sandy,1.12,1.47,Barren,0.417,0.115,31.3,635.0,Medium,train,survey,0,"age,txn_count",2022-04-03 22:00:00,Sentinel-2,UP-KNP
HH_02231,23.240714179891768,79.42393740748193,VLG_026,Kharif,2025,34,M,Secondary,5.03,12,1614.01,0,0.551,0.736,Low,5.94,Clayey,1.45,1.5,Barren,0.352,0.234,36.0,289.7,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-03 23:00:00,Landsat-8,UP-KNP
HH_02232,27.514474975959935,75.46069169675468,VLG_006,Kharif,2023,57,M,Primary,2.3,5,509.71,0,0.285,0.259,Low,6.43,Sandy,1.17,0.84,Agriculture,0.205,0.255,35.0,572.1,Medium,test,synthetic,0,"ndvi,soc_percent",2022-04-04 00:00:00,Sentinel-2,MH-NGP
HH_02233,27.261319371955906,80.43877921161118,VLG_072,Rabi,2024,33,F,Graduate+,3.68,9,621.85,0,0.345,0.306,High,6.23,Loamy,1.3,0.85,Agriculture,0.296,0.442,28.0,245.6,Medium,train,synthetic,0,"ndvi,soc_percent",2022-04-04 01:00:00,Landsat-8,UP-KNP
HH_02234,26.339023416132033,78.38554027437051,VLG_098,Rabi,2025,43,M,None,0.59,14,311.66,0,0.232,0.628,High,6.1,Sandy,1.29,0.56,Agriculture,0.594,0.258,27.5,489.9,Low,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-04-04 02:00:00,MODIS,UP-KNP
HH_02235,25.966107850536922,79.7343493359405,VLG_011,Zaid,2023,60,M,None,1.95,13,375.08,0,0.248,0.431,Low,7.5,Loamy,1.23,0.11,Agriculture,0.686,0.655,34.7,331.6,Low,train,synthetic,0,"ndvi,soc_percent",2022-04-04 03:00:00,Sentinel-2,UP-KNP
HH_02236,27.46151249069826,81.13170360743118,VLG_084,Kharif,2023,60,F,None,0.13,10,586.02,0,0.271,0.853,High,7.04,Loamy,1.18,0.73,Agriculture,0.899,0.127,34.0,758.9,Low,test,survey,0,"psychometric_resilience,agri_input_spend",2022-04-04 04:00:00,Landsat-8,BR-PTN
HH_02237,23.926650897643572,83.68801095817821,VLG_002,Kharif,2023,32,F,Secondary,2.46,12,1033.29,0,0.101,0.709,Low,6.25,Clayey,1.26,0.18,Agriculture,0.695,0.355,28.9,505.5,Low,train,synthetic,0,"ndvi,soc_percent",2022-04-04 05:00:00,Sentinel-2,RJ-BHL
HH_02238,23.394845810954145,81.61901576471928,VLG_078,Rabi,2025,25,M,None,7.0,8,1585.25,1,0.149,0.356,High,6.53,Sandy,1.39,1.04,Agriculture,0.263,0.204,34.9,447.5,High,train,synthetic,0,"age,txn_count",2022-04-04 06:00:00,Landsat-8,MP-GWL
HH_02239,24.19755084954769,79.3404886847818,VLG_084,Kharif,2023,47,M,Graduate+,3.94,10,433.08,0,0.088,0.314,Medium,5.12,Sandy,1.24,0.9,Forest,0.511,0.127,28.4,633.9,High,test,synthetic,0,"ndvi,soc_percent",2022-04-04 07:00:00,Sentinel-2,BR-PTN
HH_02240,26.97289139350095,83.19427853670365,VLG_009,Zaid,2023,31,M,Primary,1.53,8,583.65,0,0.303,0.71,Medium,7.09,Clayey,1.18,0.55,Forest,0.666,0.329,35.0,488.7,Medium,validation,synthetic,1,"psychometric_resilience,agri_input_spend",2022-04-04 08:00:00,Landsat-8,MH-NGP
HH_02241,23.173351333632418,84.05582137573133,VLG_032,Kharif,2024,50,F,Secondary,3.11,10,554.65,0,0.131,0.84,High,6.62,Clayey,1.31,1.04,Agriculture,0.546,0.504,28.7,407.8,High,train,satellite,0,"ndvi,soc_percent",2022-04-04 09:00:00,Sentinel-2,RJ-BHL
HH_02242,25.91403417541745,76.19759966432197,VLG_045,Rabi,2023,59,M,None,5.76,11,461.73,0,0.44,0.846,Medium,6.58,Sandy,1.1,1.15,Agriculture,0.419,0.643,28.2,558.5,Low,train,synthetic,0,"ndvi,soc_percent",2022-04-04 10:00:00,Landsat-8,BR-PTN
HH_02243,27.97718758095655,80.31932977552792,VLG_058,Zaid,2022,24,F,Primary,0.49,5,1615.95,0,0.236,0.308,High,7.13,Sandy,1.33,0.8,Agriculture,0.239,0.12,31.6,368.7,Medium,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-04-04 11:00:00,Landsat-8,BR-PTN
HH_02244,27.2784804691877,77.84511959742444,VLG_051,Zaid,2024,35,F,None,3.15,6,1237.88,0,0.305,0.523,Low,6.98,Sandy,1.36,0.73,Agriculture,0.484,0.584,31.0,893.4,Low,train,synthetic,0,"age,txn_count",2022-04-04 12:00:00,MODIS,UP-KNP
HH_02245,25.60722844521795,75.47061197876947,VLG_005,Kharif,2024,29,M,None,0.63,10,1880.12,0,0.404,0.218,Low,7.21,Loamy,1.25,0.78,Forest,0.438,0.191,29.2,619.6,Low,train,synthetic,0,"ndvi,soc_percent",2022-04-04 13:00:00,MODIS,BR-PTN
HH_02246,23.31820454643321,81.68546695113986,VLG_001,Zaid,2025,19,F,Primary,4.19,10,957.81,0,0.557,0.619,Low,5.64,Sandy,1.38,1.34,Agriculture,0.802,0.327,35.0,698.7,Medium,test,survey,0,"age,txn_count",2022-04-04 14:00:00,MODIS,BR-PTN
HH_02247,27.15686757192855,83.62770777459225,VLG_028,Kharif,2023,46,M,Graduate+,0.21,12,487.92,1,0.257,0.833,High,6.72,Sandy,1.29,0.82,Forest,0.32,0.489,35.9,790.6,Medium,test,synthetic,0,"age,txn_count",2022-04-04 15:00:00,Sentinel-2,MH-NGP
HH_02248,25.994892540886053,76.62902654477394,VLG_039,Kharif,2022,38,M,Primary,0.39,13,380.4,0,0.193,0.927,Medium,6.52,Clayey,1.27,0.97,Agriculture,0.876,0.268,27.4,798.6,Medium,test,synthetic,0,"ndvi,soc_percent",2022-04-04 16:00:00,Landsat-8,UP-KNP
HH_02249,23.574664985297833,83.12413657623901,VLG_096,Rabi,2022,24,M,Secondary,2.55,10,94.62,0,0.071,0.463,High,6.04,Sandy,1.2,1.38,Water,0.785,0.646,28.8,704.4,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-04 17:00:00,MODIS,UP-KNP
HH_02250,23.46928642411678,83.53395733536942,VLG_060,Zaid,2023,44,M,Primary,0.38,6,409.18,0,0.417,0.428,Medium,6.98,Loamy,1.4,0.51,Agriculture,0.381,0.422,39.6,545.9,Medium,test,satellite,0,"age,txn_count",2022-04-04 18:00:00,Sentinel-2,MP-GWL
HH_02251,27.548134097182963,84.14340442666483,VLG_067,Kharif,2023,29,F,None,0.34,11,289.37,0,0.178,0.74,Low,6.55,Clayey,1.25,-0.08,Agriculture,0.224,0.475,29.9,637.6,Medium,validation,satellite,0,"psychometric_resilience,agri_input_spend",2022-04-04 19:00:00,MODIS,BR-PTN
HH_02252,26.34600131469039,77.65285089086052,VLG_067,Kharif,2025,37,F,Primary,1.62,15,1398.88,0,0.302,0.85,Low,7.0,Loamy,1.27,0.83,Forest,0.529,0.209,37.2,609.9,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-04 20:00:00,Landsat-8,MP-GWL
HH_02253,27.146433996583777,84.0395306518989,VLG_028,Kharif,2022,31,M,None,3.6,9,1498.42,0,0.323,0.725,Medium,6.65,Loamy,1.37,1.01,Agriculture,0.652,0.367,28.4,614.4,Medium,train,satellite,0,"ndvi,soc_percent",2022-04-04 21:00:00,MODIS,BR-PTN
HH_02254,27.394894501411336,78.20662754736432,VLG_061,Zaid,2024,27,Other,Secondary,0.63,13,317.17,0,0.491,0.261,High,6.35,Loamy,1.22,0.54,Barren,0.414,0.101,28.2,676.2,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-04-04 22:00:00,Landsat-8,MP-GWL
HH_02255,25.85886176024161,80.52338013455503,VLG_059,Zaid,2025,58,M,Secondary,3.68,16,773.95,0,0.477,0.574,Low,6.09,Sandy,1.22,0.95,Agriculture,0.209,0.402,28.4,629.3,Medium,train,satellite,1,"age,txn_count",2022-04-04 23:00:00,Landsat-8,MH-NGP
HH_02256,25.587231758775207,75.50507470832282,VLG_083,Zaid,2025,40,M,Primary,3.3,14,394.55,0,0.244,0.225,Medium,6.53,Clayey,1.3,1.19,Barren,0.868,0.397,29.3,538.9,Medium,train,synthetic,0,"age,txn_count",2022-04-05 00:00:00,MODIS,MH-NGP
